ano;id;prop_intern_pop;prop_dias_perm_intern;prop_obitos;pop_total;qntd_lig_ativa_esg;qntd_econ_ativa_esg;vol_esg_coletado;vol_esg_tratado;vol_esg_fat;qntd_res_ativ_esg;qntd_lig_total_esg;ind_coleta_esg;ind_trata_esg;ext_rede_esg_lig;ind_atend_esg_mun_atend_agua;ind_esg_trat_agua_cons;ind_atend_esg_mun_esg;ind_atend_esg_mun_agua;rec_oper_dir_agua;rec_oper_dir_esg;rec_oper_indireta;desp_explor;inv_esg_sanit_prest_serv;inv_realiz_esg_sanit_mun;inv_realiz_esg_estado;desp_total_serv_m3_fat;tarifa_med_prat;tar_media_agua;tar_media_esg;desp_explor_m3_fat;desp_explor_econ;margem_desp_explor
2012;274;0,000000;0,000000;0,000000;6806,000000;1438,000000;1438,000000;142,000000;0,000000;0,000000;1438,000000;1438,000000;0,498800;0,000000;22,250000;1,000000;0,000000;1,000000;0,697200;872426,310000;0,000000;7233,540000;680557,250000;0,000000;0,000000;;3,790000;2,760000;2,760000;;2,150000;174,770000;78,010000
2013;274;0,000144;5,000000;0,000000;6955,000000;2200,000000;2200,000000;142,000000;0,000000;0,000000;2200,000000;2200,000000;0,497100;0,000000;17,590000;0,978600;0,000000;0,978600;0,682200;895793,040000;0,000000;6730,550000;777080,340000;0,000000;0,000000;0,000000;3,290000;2,810000;2,810000;;2,440000;179,710000;86,750000
2014;274;0,000000;0,000000;0,000000;6912,000000;2210,000000;2210,000000;142,000000;0,000000;0,000000;2200,000000;2220,000000;0,470400;0,000000;14,480000;0,999200;0,000000;0,999200;0,696600;999289,640000;0,000000;4215,480000;883314,290000;0,000000;0,000000;0,000000;3,550000;3,000000;3,000000;;2,650000;185,340000;88,390000
2008;275;0,007871;3,847222;0,013889;9147,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2009;275;0,006869;3,950820;0,016393;8881,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2010;275;0,007235;3,797101;0,014493;9537,000000;1799,000000;1800,000000;257,000000;0,000000;;1706,000000;1867,000000;0,798100;0,000000;10,710000;0,947100;0,000000;0,947100;0,755000;293496,980000;66787,270000;181059,090000;361820,040000;0,000000;0,000000;0,000000;;;0,820000;;;85,900000;100,430000
2011;275;0,007467;4,128571;0,000000;9375,000000;2200,000000;2210,000000;257,000000;0,000000;0,000000;2160,000000;2384,000000;0,783500;0,000000;9,410000;0,990200;0,000000;0,990200;0,789300;466080,850000;57336,230000;18553,740000;551182,800000;0,000000;0,000000;0,000000;1,470000;1,390000;1,240000;;1,470000;123,390000;105,300000
2012;275;0,009438;4,114943;0,011494;9218,000000;2272,000000;2272,000000;257,000000;0,000000;0,000000;2169,000000;2394,000000;0,658400;0,000000;8,370000;0,993500;0,000000;0,993500;0,802800;436676,400000;186779,950000;36162,450000;562931,450000;0,000000;0,000000;0,000000;1,210000;1,340000;0,940000;;1,210000;118,200000;90,290000
2013;275;0,006544;3,737705;0,000000;9321,000000;2285,000000;2285,000000;257,000000;0,000000;0,000000;2270,000000;2424,000000;0,592400;0,000000;8,300000;0,982500;0,000000;0,982500;0,793900;482644,860000;209762,360000;3995,070000;675540,740000;0,000000;0,000000;0,000000;1,360000;1,390000;0,970000;;1,360000;140,040000;97,560000
2014;275;0,010137;3,774194;0,000000;9174,000000;2335,000000;2335,000000;258,000000;0,000000;0,000000;2232,000000;2469,000000;0,573400;0,000000;8,790000;0,998200;0,000000;0,998200;0,806600;492079,380000;216427,320000;0,000000;818226,650000;0,000000;0,000000;0,000000;1,670000;1,440000;1,000000;;1,670000;166,800000;115,490000
2008;276;0,001189;3,483146;0,044944;74859,000000;0,000000;0,000000;2324,120000;0,000000;2224,450000;0,000000;18559,000000;0,740400;0,000000;15,130000;0,966000;0,000000;0,966000;0,873800;8697352,840000;2397179,100000;294498,250000;7044490,430000;9254743,000000;;;1,840000;1,990000;2,600000;1,080000;1,270000;211,280000;63,500000
2009;276;0,001372;3,692308;0,009615;75776,000000;18960,000000;22072,000000;2362,290000;0,000000;2611,200000;19699,000000;19032,000000;0,745100;0,000000;14,760000;0,971700;0,000000;0,971700;0,879100;9217909,850000;4110336,250000;325092,830000;7670718,880000;3683052,000000;0,000000;0,000000;1,890000;2,230000;2,740000;1,570000;1,280000;224,460000;57,550000
2010;276;0,001196;3,218391;0,022989;72765,000000;19611,000000;22606,000000;2441,200000;0,000000;3168,610000;20204,000000;19611,000000;0,744000;0,000000;14,360000;1,000000;0,000000;1,000000;0,904600;9682520,960000;3844741,230000;363838,410000;8912620,190000;8067398,000000;0,000000;0,000000;2,150000;2,040000;2,800000;1,210000;1,350000;193,650000;65,890000
2011;276;0,001009;3,378378;0,013514;73339,000000;20420,000000;23320,000000;2493,480000;2,280000;3241,820000;20840,000000;20420,000000;0,742100;0,000900;13,860000;1,000000;0,000700;1,000000;0,904600;10183321,300000;3991058,900000;225465,300000;10158675,120000;2585546,000000;;;2,230000;2,080000;2,860000;1,230000;1,490000;214,300000;71,670000
2012;276;0,001042;4,337662;0,038961;73894,000000;21171,000000;23978,000000;2550,890000;0,410000;3331,720000;21463,000000;21171,000000;0,741000;0,000200;13,340000;1,000000;0,000100;1,000000;0,904600;10930936,720000;4565070,450000;270102,140000;9936121,280000;668684,000000;;;2,380000;2,210000;2,980000;1,370000;1,420000;203,650000;64,120000
2013;276;0,000547;4,476190;0,023810;76734,000000;21871,000000;24573,000000;2563,670000;0,000000;2610,940000;21994,000000;21871,000000;0,743500;0,000000;12,890000;1,000000;0,000000;1,000000;0,904600;11559507,640000;3544535,750000;333849,750000;10386615,410000;12546493,000000;0,000000;0,000000;2,480000;2,400000;3,130000;1,360000;1,650000;207,290000;68,770000
2014;276;0,000478;4,108108;0,000000;77340,000000;22551,000000;25184,000000;2635,620000;0,000000;0,000000;22547,000000;22551,000000;0,743800;0,000000;12,660000;1,000000;0,000000;1,000000;0,904600;12650568,490000;0,000000;0,000000;9182044,980000;468283,000000;0,000000;0,000000;3,540000;3,320000;3,320000;;2,410000;178,700000;72,580000
2008;277;0,003111;3,360465;0,011628;27648,000000;7028,000000;7450,000000;664,850000;0,000000;907,190000;6647,000000;7051,000000;0,604500;0,000000;10,410000;0,872000;0,000000;0,872000;0,812800;3264532,180000;1035475,550000;127018,760000;2901536,780000;91622,000000;;;2,100000;2,060000;2,760000;1,140000;1,390000;181,180000;67,480000
2009;277;0,000856;4,250000;0,000000;28042,000000;7131,000000;7540,000000;704,030000;0,000000;962,050000;6731,000000;7153,000000;0,637100;0,000000;11,310000;0,870400;0,000000;0,870400;0,811300;3457158,400000;1101570,110000;138098,990000;3421966,600000;1120457,000000;0,000000;0,000000;2,190000;2,110000;2,880000;1,150000;1,580000;205,390000;75,060000
2010;277;0,002578;2,589041;0,000000;28318,000000;7539,000000;7932,000000;766,990000;73,640000;1033,030000;7065,000000;7539,000000;0,630400;0,096000;10,970000;0,887100;0,060500;0,887100;0,840800;3656697,640000;1249820,040000;137575,290000;4098360,280000;109585,000000;0,000000;0,000000;2,590000;2,100000;2,800000;1,210000;1,750000;237,140000;83,530000
2011;277;0,001220;2,800000;0,028571;28683,000000;7818,000000;8163,000000;788,930000;788,930000;1108,490000;7276,000000;7818,000000;0,630900;1,000000;10,590000;0,901900;0,630900;0,901900;0,854900;3755418,030000;1386485,760000;81948,230000;4513366,920000;0,000000;;;2,590000;2,090000;2,770000;1,250000;1,830000;250,350000;87,780000
2012;277;0,001102;2,593750;0,000000;29036,000000;8077,000000;8408,000000;823,250000;171,070000;1166,590000;7462,000000;8077,000000;0,620800;0,207800;10,480000;0,913700;0,129000;0,913700;0,866100;4040376,160000;1659868,600000;130791,470000;4983421,730000;707319,000000;;;2,820000;2,200000;2,840000;1,420000;1,920000;267,750000;87,420000
2013;277;0,000924;2,714286;0,000000;30302,000000;8327,000000;8646,000000;823,820000;694,160000;1173,530000;7668,000000;8327,000000;0,621900;0,842600;10,340000;0,899800;0,524000;0,899800;0,852800;4271503,470000;1775036,020000;168602,650000;5956028,330000;4825,000000;0,000000;0,000000;3,010000;2,310000;2,960000;1,510000;2,280000;309,860000;98,500000
2014;277;0,001304;2,675000;0,050000;30673,000000;8568,000000;8883,000000;789,960000;789,960000;1144,950000;7882,000000;8568,000000;0,620000;1,000000;10,070000;0,913700;0,620000;0,913700;0,866000;4295722,220000;1793491,170000;129500,130000;6171321,780000;196991,000000;0,000000;0,000000;3,240000;2,380000;3,040000;1,570000;2,410000;311,850000;101,350000
2008;278;0,000575;11,548387;0,064516;53901,000000;14024,000000;15888,000000;1748,000000;0,000000;1748,000000;15040,000000;14848,000000;0,843900;0,000000;12,460000;1,000000;0,000000;1,000000;0,869500;3240978,020000;956453,210000;226838,190000;4310709,620000;0,000000;;;0,960000;0,930000;1,170000;0,550000;0,960000;138,800000;102,700000
2009;278;0,001644;2,887640;0,000000;54149,000000;14433,000000;15899,000000;2312,000000;0,000000;2312,000000;14369,000000;15300,000000;0,997800;0,000000;12,210000;0,996300;0,000000;0,996300;0,866300;3333331,000000;980748,000000;278369,000000;4618757,000000;79800,000000;;;0,900000;0,840000;1,180000;0,420000;0,900000;147,000000;107,060000
2010;278;0,000891;2,583333;0,000000;53860,000000;15201,000000;16675,000000;2518,390000;15,870000;2399,200000;15039,000000;16275,000000;0,996000;0,006300;11,780000;1,000000;0,006300;1,000000;0,859300;3682804,060000;1093075,300000;179477,510000;3367233,020000;119822,380000;;;0,820000;0,850000;1,140000;0,460000;0,600000;103,150000;70,500000
2011;278;0,000536;3,655172;0,034483;54078,000000;15721,000000;17192,000000;2552,570000;17,580000;2492,020000;15364,000000;16726,000000;0,979700;0,006900;11,270000;0,996000;0,006700;0,996000;0,863300;3990793,360000;1176513,960000;308862,030000;5023709,940000;5200,000000;0,000000;0,000000;1,070000;0,860000;1,130000;0,470000;0,830000;148,160000;97,220000
2012;278;0,000737;2,600000;0,025000;54289,000000;16322,000000;17793,000000;2765,050000;22,410000;2765,050000;16051,000000;17374,000000;1,000000;0,008100;11,070000;0,997000;0,008100;0,997000;0,875700;4810438,660000;1429909,330000;104245,380000;4523161,310000;0,000000;0,000000;0,000000;0,730000;0,980000;1,350000;0,520000;0,710000;129,150000;72,480000
2013;278;0,000748;2,333333;0,000000;56156,000000;16650,000000;18096,000000;2946,740000;22,680000;2946,740000;16329,000000;17691,000000;0,988200;0,007700;10,930000;0,996500;0,007600;0,996500;0,875300;4636048,000000;1851383,990000;313984,890000;4557678,060000;11644,000000;0,000000;0,000000;0,710000;0,970000;1,240000;0,630000;0,680000;126,690000;70,250000
2014;278;0,001188;3,238806;0,059701;56408,000000;17028,000000;18513,000000;2953,420000;17,420000;2953,420000;16700,000000;18271,000000;0,988000;0,005900;11,080000;0,998900;0,005800;0,998900;0,888200;5228807,350000;1638957,110000;266137,400000;5303320,430000;85967,000000;0,000000;0,000000;0,870000;1,010000;1,370000;0,550000;0,780000;144,600000;77,220000
2008;279;0,005506;2,099237;0,000000;23792,000000;7000,000000;8500,000000;;0,000000;;7211,000000;8332,000000;0,000000;0,000000;15,160000;0,861000;0,000000;0,861000;0,774600;593583,660000;284703,390000;433277,050000;1425220,400000;0,000000;;;;;0,390000;;;82,450000;162,270000
2009;279;0,005621;2,052239;0,000000;23841,000000;7100,000000;8600,000000;;0,000000;;7300,000000;8400,000000;0,000000;0,000000;15,080000;0,885900;0,000000;0,885900;0,796900;872262,000000;308481,000000;0,000000;;;;;;;0,550000;;;;
2010;279;0,007566;1,994536;0,000000;24188,000000;7531,000000;8653,000000;1299,270000;0,000000;1299,270000;7420,000000;8560,000000;0,714200;0,000000;14,860000;0,930000;0,000000;0,930000;0,847500;1327185,420000;584601,590000;0,000000;1492121,030000;0,000000;;;0,480000;0,610000;0,730000;0,450000;0,480000;84,860000;78,050000
2011;279;0,003173;1,987013;0,000000;24271,000000;7771,000000;8653,000000;1312,300000;0,000000;1312,300000;7653,000000;8650,000000;0,721400;0,000000;14,820000;0,942000;0,000000;0,942000;0,858500;1127039,290000;488765,480000;626150,760000;1781216,260000;0,000000;0,000000;;0,570000;0,520000;0,620000;0,370000;0,570000;99,640000;110,240000
2012;279;0,005996;1,910959;0,013699;24350,000000;7820,000000;8754,000000;1407,240000;0,000000;1407,240000;7720,000000;8690,000000;0,771800;0,000000;14,940000;0,989200;0,000000;0,989200;0,901400;1148180,650000;541368,640000;572633,060000;1837962,650000;0,000000;0,000000;0,000000;0,570000;0,520000;0,630000;0,380000;0,570000;101,460000;108,780000
2013;279;0,007270;2,065574;0,005464;25171,000000;8156,000000;8200,000000;1409,500000;0,000000;1409,240000;8156,000000;8690,000000;0,570600;0,000000;15,250000;0,994000;0,000000;0,994000;0,905800;1383060,870000;670189,940000;688091,640000;2149723,620000;0,000000;0,000000;0,000000;0,930000;0,890000;1,520000;0,480000;0,930000;119,580000;104,700000
2014;279;0,011872;2,470000;0,003333;25269,000000;8353,000000;8450,000000;1450,000000;0,000000;1450,000000;8200,000000;8710,000000;0,840000;0,000000;15,920000;0,996700;0,000000;0,996700;0,908200;1548998,650000;770961,180000;760215,730000;2364464,380000;0,000000;0,000000;0,000000;0,990000;0,970000;1,660000;0,530000;0,990000;132,200000;101,920000
2008;280;0,005853;2,761905;0,009524;17939,000000;0,000000;0,000000;48,490000;0,000000;24,610000;0,000000;2563,000000;0,113700;0,000000;7,800000;0,669200;0,000000;0,669200;0,460600;1160605,840000;29744,430000;52473,150000;1163892,110000;784828,000000;;;2,900000;2,380000;2,440000;1,210000;2,330000;303,530000;97,780000
2009;280;0,004908;2,730337;0,011236;18134,000000;2819,000000;3035,000000;238,860000;0,000000;242,920000;2668,000000;2865,000000;0,539200;0,000000;11,210000;0,738200;0,000000;0,738200;0,508100;1297607,410000;318667,190000;59724,700000;1428084,080000;4222176,000000;0,000000;0,000000;2,450000;2,190000;2,610000;1,310000;1,930000;252,470000;88,360000
2010;280;0,006702;3,008264;0,000000;18055,000000;3155,000000;3361,000000;280,440000;0,000000;402,840000;2968,000000;3155,000000;0,567400;0,000000;13,640000;0,780700;0,000000;0,780700;0,558900;1461974,950000;480377,290000;50647,300000;1885789,360000;525928,000000;0,000000;0,000000;2,650000;2,040000;2,650000;1,190000;1,980000;245,750000;97,090000
2011;280;0,004994;2,615385;0,000000;18222,000000;3526,000000;3734,000000;307,540000;10,780000;438,020000;3311,000000;3526,000000;0,601900;0,035100;12,350000;0,862900;0,021100;0,862900;0,617800;1536327,370000;518512,280000;25974,140000;1976390,250000;2830667,000000;;;2,580000;2,030000;2,680000;1,180000;1,950000;239,160000;96,180000
2012;280;0,005059;2,473118;0,021505;18383,000000;3736,000000;3966,000000;325,240000;206,220000;459,430000;3526,000000;3736,000000;0,582200;0,634100;11,480000;0,910900;0,369200;0,910900;0,652100;1655625,950000;871285,780000;33967,810000;2310815,310000;1376409,620000;;;3,120000;2,360000;2,710000;1,900000;2,160000;255,130000;91,450000
2013;280;0,001726;3,121212;0,030303;19114,000000;3970,000000;4176,000000;367,520000;367,520000;481,490000;3710,000000;4017,000000;0,578100;1,000000;11,210000;0,910400;0,578100;0,910400;0,662200;1760766,780000;1153011,800000;34653,160000;2912000,320000;718015,350000;0,000000;0,000000;3,420000;2,560000;2,680000;2,390000;2,560000;300,550000;99,940000
2014;280;0,001296;2,160000;0,000000;19288,000000;4135,000000;4311,000000;347,540000;347,540000;539,850000;3852,000000;4183,000000;0,578400;1,000000;10,940000;0,934200;0,578400;0,934200;0,679600;1910217,960000;1235179,460000;28897,840000;3310142,980000;243274,360000;0,000000;0,000000;3,710000;2,580000;2,800000;2,290000;2,710000;324,780000;105,240000
2008;281;0,013767;1,495941;0,009594;98423,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;11581821,540000;;259317,430000;7515623,350000;0,000000;;;2,290000;2,590000;2,590000;;1,680000;250,630000;64,890000
2009;281;0,010651;2,838041;0,013183;99708,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;12397205,060000;;287376,430000;8186712,750000;0,000000;0,000000;0,000000;2,390000;2,730000;2,730000;;1,800000;266,190000;66,040000
2010;281;0,012146;2,620438;0,008921;101519,000000;27740,000000;27740,000000;;0,000000;0,000000;27740,000000;27740,000000;0,000000;0,000000;6,490000;0,997200;0,000000;0,997200;0,959100;12823368,160000;80500,000000;269937,720000;9125385,260000;0,000000;0,000000;0,000000;2,620000;2,680000;2,670000;;1,900000;153,320000;70,720000
2011;281;0,009194;2,501587;0,001058;102782,000000;27740,000000;27740,000000;2920,890000;0,000000;0,000000;27740,000000;27740,000000;0,627400;0,000000;6,740000;0,984900;0,000000;0,984900;0,947300;13649306,270000;80500,000000;164231,960000;9811394,610000;0,000000;0,000000;0,000000;2,620000;2,810000;2,790000;;2,010000;161,950000;71,460000
2012;281;0,008182;2,445358;0,002350;104004,000000;30514,000000;30514,000000;3066,930000;0,000000;0,000000;30514,000000;30514,000000;0,646700;0,000000;6,830000;0,997100;0,000000;0,997100;0,958900;14946293,970000;124755,400000;200357,910000;10501691,340000;0,000000;0,000000;0,000000;3,480000;3,010000;2,980000;;2,090000;166,410000;69,680000
2013;281;0,005669;2,359350;0,001626;108493,000000;33565,000000;33565,000000;3250,940000;0,000000;0,000000;33565,000000;33565,000000;0,667400;0,000000;7,110000;0,997000;0,000000;0,997000;0,958900;16137753,700000;1395093,620000;228394,220000;11524736,400000;0,000000;0,000000;0,000000;3,030000;3,390000;3,120000;;2,230000;171,440000;65,730000
2014;281;0,005548;2,366174;0,008210;109779,000000;35764,000000;35764,000000;16300,760000;0,000000;0,000000;35764,000000;35764,000000;1,000000;0,000000;6,120000;0,953000;0,000000;0,953000;0,916600;16665706,250000;1585042,840000;226265,590000;11696690,350000;0,000000;0,000000;0,000000;2,940000;3,530000;3,220000;;2,260000;165,090000;64,090000
2008;282;0,001368;4,200000;0,000000;292377,000000;86758,000000;107698,000000;13752,740000;275,050000;9668,680000;91455,000000;94642,000000;0,781300;0,020000;7,190000;1,000000;0,015600;1,000000;0,986700;24834483,310000;12332722,190000;4130780,420000;36091397,160000;8425653,710000;;;1,260000;1,280000;1,280000;1,280000;1,240000;175,150000;97,110000
2009;282;0,000989;3,880546;0,003413;296261,000000;89216,000000;110146,000000;14513,000000;2504,000000;15935,000000;93937,000000;96392,000000;0,800000;0,172500;7,380000;0,980000;0,138000;0,980000;0,961900;22402739,000000;14974620,000000;6833392,000000;38079382,000000;4407677,000000;0,000000;0,000000;1,140000;1,040000;1,120000;0,940000;1,060000;174,070000;101,880000
2010;282;0,001149;3,682353;0,008824;295988,000000;91928,000000;113176,000000;16056,000000;10820,200000;17207,000000;96251,000000;99437,000000;0,800000;0,673900;7,730000;0,990000;0,539100;0,990000;0,980600;33416070,460000;20175794,700000;1837603,150000;45052075,620000;2204994,740000;0,000000;0,000000;1,230000;1,380000;1,550000;1,170000;1,160000;200,960000;84,070000
2011;282;0,000858;3,626459;0,000000;299361,000000;95182,000000;119865,000000;17160,420000;12698,710000;18290,800000;97981,000000;102968,000000;0,800000;0,740000;8,250000;0,990000;0,592000;0,990000;0,980100;36953571,720000;22465458,990000;1842866,470000;50286691,590000;1778234,970000;20340430,720000;0,000000;1,270000;1,440000;1,620000;1,230000;1,220000;215,040000;84,630000
2012;282;0,000839;3,692913;0,003937;302623,000000;98988,000000;126006,000000;17393,490000;12871,180000;18970,360000;105187,000000;107308,000000;0,800000;0,740000;8,730000;0,990000;0,592000;0,990000;0,985100;39797755,300000;27350040,010000;2424146,630000;54928799,370000;4404913,360000;1273173,190000;0,000000;1,340000;1,570000;1,680000;1,440000;1,290000;222,640000;81,800000
2013;282;0,000799;3,738095;0,007937;315360,000000;100350,000000;129144,000000;17647,720000;13059,310000;19249,880000;107687,000000;108577,000000;0,800000;0,740000;9,330000;0,990000;0,592000;0,990000;0,980000;40701011,350000;28579855,690000;3650060,420000;54635227,500000;3224973,720000;69358,480000;0,000000;1,480000;1,600000;1,690000;1,480000;1,260000;213,370000;78,860000
