Ano;Id;Prop Inter / Total Pop;Prop Dias Perm / Internações;Prop de Óbitos / Inter;POP_TOT - População total do município do ano de referência (Fonte: IBGE):;% POP_TOT atendida com ES;IDHM;PIB per Capita série revisada;ES002 - Quantidade de ligações ativas de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN046_AE - Índice de esgoto tratado referido à água consumida;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água
2009;187;0,000440496;5,9625;0,03125;363227;1;0,661;10503,35;97550;10298,54;44,89;0,7818;0,0044;0,0034;1
2010;187;0,000364727;6,007575758;0,037878788;361915;0,951679262;0,77;13381,39;101320;10985,48;10985,48;0,7808;1;0,7808;0,9517
2011;187;0,000363254;6,684210526;0,045112782;366135;0,951679025;0,77;14915,18;106242;11176,57;11176,57;0,7789;1;0,7789;0,9517
2012;187;0,000321434;5,655462185;0,025210084;370216;0,95167956;0,77;16672,24;110542;11519,47;11519,47;0,7695;1;0,7695;0,9517
2013;187;0,000383521;6,506756757;0,040540541;385898;0,951678941;0,77;18250,2;116438;12020,3;11609,52;0,7771;0,9658;0,7506;0,9517
2014;187;0,000353654;6,108695652;0,014492754;390212;0,951680112;0,77;20102,68;122360;12307,08;11640,15;0,7787;0,9458;0,7365;0,9517
2008;188;0,004686585;3,579741379;0,00862069;99006;0,920146254;0,635;8945,26;27001;3985,59;981,4;0,8041;0,2462;0,198;0,9201
2009;188;0,005189304;3,642166344;0,001934236;99628;0,916218332;0,635;9311,71;27797;4098;1167;0,7999;0,2848;0,2278;0,9162
2010;188;0,006242247;3,523052464;0,001589825;100765;0,925172431;0,734;12076,97;28925;4415,9;1198,4;0,8;0,2714;0,2171;0,9252
2011;188;0,003164713;3,691588785;0,00623053;101431;0,925170806;0,734;13491,36;30201;5096,33;1198,4;0,9202;0,2351;0,2164;0,9252
2012;188;0,002948841;3,61461794;0,003322259;102074;0,925171934;0,734;15076,83;31034;4830,75;1639,9;0,85;0,3395;0,2886;0,9252
2013;188;0,001672004;3,632768362;0,005649718;105861;1;0,734;16446,47;31895;4914,79;1639,9;0,85;0,3337;0,2836;1
2014;188;0,00192351;3,848780488;0,009756098;106576;1;0,734;16972,6;33024;4933,29;1617,4;0,85;0,3279;0,2787;1
2008;189;0,003617167;2,5;0,013513514;20458;0;0,641;11426,48;;;;;;;
2009;189;0,00332909;2,411764706;0,014705882;20426;0;0,641;10660,91;;;;;;;
2010;189;0,001908957;2,666666667;0,025641026;20430;0,073421439;0,74;10973,72;290;50;0;0,056;0;0;0,0734
2011;189;0,001959056;2,225;0;20418;0,07346459;0,74;12081,24;500;60;0;0,0654;0;0;0,0735
2012;189;0,001764187;2,472222222;0,027777778;20406;0,769920612;0,74;15175,04;5119;860,01;0;0,9207;0;0;0,7699
2013;189;0,001808921;3,105263158;0;21007;0;0,74;14800,07;;;;;;;
2014;189;0,002332001;2,918367347;0;21012;0,769893394;0,74;17706,55;4250;365;0;0,3833;0;0;0,7699
2008;190;0,00287516;3,68907563;0;41389;0,779796564;0,596;8652,03;9569;1004,89;0;0,5947;0;0;0,7798
2009;190;0,001451765;3,016666667;0,016666667;41329;0,80945583;0,596;8781,39;9946;1046,51;0;0,619;0;0;0,8095
2010;190;0,001297938;3,358490566;0,018867925;40834;0,831170103;0,701;12878,17;10128;1022,23;0;0,6208;0;0;0,8312
2011;190;0,000711238;2,689655172;0,034482759;40774;0,841712856;0,701;10800,43;10283;1027;2,98;0,6168;0,0029;0,0018;0,8417
2012;190;0,000982415;3,375;0,025;40716;0,854921898;0,701;12108,34;10456;1023,53;0,47;0,607;0,0005;0,0003;0,8549
2013;190;0,00021492;3,444444444;0,111111111;41876;0,843609705;0,701;12983,79;10629;1038,23;0;0,6059;0;0;0,8436
2014;190;0,000812387;3,911764706;0,058823529;41852;0,862085444;0,701;13871,04;10887;1017,85;0;0,6079;0;0;0,8621
2008;191;0,000629723;4,666666667;0;4764;0;0,641;8885,07;;;;;;;
2009;191;0,000419024;1,5;0;4773;0;0,641;9839,99;;;;;;;
2010;191;0,000214684;1;0;4658;0,592528982;0,693;8793,57;1008;62,73;0;0,3736;0;0;0,5925
2011;191;0;0;0;4660;0,59248927;0,693;12308,97;1030;97,51;0;0,5896;0;0;0,5925
2012;191;0;0;0;4661;0,5925767;0,693;11327,68;1087;98,86;0;0,59;0;0;0,5926
2013;191;0,000208247;3;0;4802;0,592461474;0,693;10994,94;1105;97,87;0;0,6004;0;0;0,5925
2014;191;0;0;0;4807;0,592469316;0,693;11882,59;1130;97,28;0;0,5991;0;0;0,5925
2008;192;0,000249283;2;0;8023;0;0,588;11378,1;;;;;;;
2009;192;0,000370553;2,333333333;0;8096;0,646492095;0,588;11206,46;2768;;0;;;0;0,6465
2010;192;0,000377169;2,666666667;0;7954;0,791551421;0,69;12816,63;2483;;0;;;0;0,7916
2011;192;0,00012486;7;0;8009;0,760144837;0,69;17076,77;2526;68;0;0,2374;0;0;0,7601
2012;192;0;0;0;8062;0,786405358;0,69;21812,83;2526;75;0;0,254;0;0;0,7864
2013;192;0;0;0;8363;0,762884132;0,69;23552,49;2580;77;0;0,2571;0;0;0,7629
2014;192;0,00035621;3,333333333;0;8422;0,760151983;0,69;25324,14;2700;85;0;0,2834;0;0;0,7602
2008;193;0,000477308;3,916666667;0;25141;0,765124697;0,57;8041,16;6161;848,75;0;0,8;0;0;0,7651
2009;193;0,000198791;2,6;0;25152;0,785345102;0,57;9289,89;6345;912;0;0,85;0;0;0,7853
2010;193;0,000388606;3,5;0;25733;0,773442661;0,667;8854,82;6565;944;0;0,8421;0;0;0,7734
2011;193;0,000116266;5;0;25803;0,798589311;0,667;12401,4;6652;1184;0;0,7936;0;0;0,7986
2012;193;0,00011596;3,333333333;0;25871;0,800123691;0,667;12189,45;6653;1186;0;0,7923;0;0;0,8001
2013;193;0,000299345;3,5;0;26725;0,785781104;0,667;12055,05;7119;1190;0;0,8561;0;0;0,7858
2014;193;0,000186484;2,8;0;26812;0,839176488;0,667;13988,99;7351;1220;0;0,9847;0;0;0,8392
2008;194;0,000357474;7,148148148;0;75530;0,087528135;0,684;33054,49;1393;183,01;183,01;0,043;1;0,043;0,0875
2009;194;0,000352444;4,259259259;0,074074074;76608;0,10681652;0,684;27682,84;1622;322,56;322,56;0,0661;1;0,0661;0,1068
2010;194;0,000234574;5,789473684;0,157894737;80998;0,113891701;0,813;66318,77;1914;393,84;393,84;0,0744;1;0,0744;0,1139
2011;194;0,000109392;3,777777778;0;82273;0,145722169;0,813;84958,74;2195;494,09;494,09;0,0885;1;0,0885;0,1457
2012;194;0,000215551;5,944444444;0;83507;0,178643707;0,813;94879,48;2366;599,76;599,76;0,1022;1;0,1022;0,1786
2013;194;0,000343285;8,033333333;0,1;87391;0,22926846;0,813;109443,14;2540;761,89;761,89;0,1237;1;0,1237;0,2293
2014;194;0,00013533;6,25;0,25;88672;0,27975009;0,813;103282,14;2628;931,46;931,46;0,1477;1;0,1477;0,2798
2008;195;0,000572223;4,285714286;0;12233;0;0,617;42442,48;;;;;;;
2009;195;0,000159949;1,5;0;12504;0;0,617;37439,97;;;;;;;
2010;195;0,000702466;1,555555556;0,111111111;12812;0,857867624;0,701;48188,55;3850;417,72;417,72;0,9309;1;0,9309;0,8579
2011;195;0,000459172;1,666666667;0;13067;0,92347134;0,701;43378,71;4120;428,12;428,12;0,9352;1;0,9352;0,9235
2012;195;0,000225327;1,666666667;0;13314;0,906339192;0,701;47397,89;4246;609,6;609,6;0,8;1;0,8;0,9063
2013;195;7,15E-05;3;0;13988;0,906276809;0,701;47717,65;4478;679,86;679,86;0,8;1;0,8;0,9063
2014;195;0;0;0;14241;0,857875149;0,701;50578,41;4538;643,88;643,88;0,8006;1;0,8006;0,8579
2008;196;0,000337548;3;0;65176;0,890297042;0,614;9144,92;16588;1857,75;0;0,7224;0;0;0,8903
2009;196;0,000161843;4,909090909;0;67967;0,912119117;0,614;9110,72;17806;2004,16;0;0,7506;0;0;0,9121
2010;196;0,000488473;3,194444444;0;73699;0,895466696;0,715;13707,68;19100;2216,77;0;0,7517;0;0;0,8955
2011;196;0,000196125;3;0;76482;0,917117753;0,715;15769,03;20286;2375,26;0,31;0,7491;0,0001;0,0001;0,9171
2012;196;0,000164195;2,846153846;0;79174;0,945676611;0,715;18816,57;22081;2491,02;0,05;0,7517;0;0;0,9457
2013;196;7,10E-05;5,5;0,333333333;84550;0,945665287;0,715;19448,39;23697;2535,16;0;0,7578;0;0;0,9457
2014;196;6,88E-05;2,5;0,166666667;87260;0,945668118;0,715;21136,44;25012;2567,27;2567,27;0,7565;1;0,7565;0,9457
2008;197;0,004765865;3,194630872;0;31264;0,194632805;0,427;3279,7;1740;50,54;5,88;0,1501;0,1163;0,0175;0,1946
2009;197;0,00188384;3,830508475;0;31319;0,19144928;0,427;3599,39;1729;160,66;5,81;0,4649;0,0362;0,0168;0,1914
2010;197;0,002115541;3,476923077;0,076923077;30725;0,234922701;0,571;3667,2;2094;174,65;5,91;0,5145;0,0338;0,0174;0,2349
2011;197;0,002471866;3,131578947;0,013157895;30746;0,25200026;0,571;4368,72;2237;188,5;4,57;0,5429;0,0242;0,0132;0,252
2012;197;0,002860207;3,159090909;0,011363636;30767;0,262651542;0,571;4901,4;2361;196,04;7,16;0,5407;0,0365;0,0197;0,2627
2013;197;0,00192338;3,409836066;0;31715;0,259750907;0,571;5213,87;2385;207,73;12,63;0,5521;0,0608;0,0336;0,2598
2014;197;0,003211587;3,401960784;0;31760;0,270056675;0,571;6520;2480;209,62;13,09;0,5219;0,0624;0,0326;0,2701
2008;198;0,001254384;4,387755102;0,020408163;39063;0,892122981;0,601;8086,7;10945;1362;41;0,8002;0,0301;0,0241;0,8921
2009;198;0,001249554;3,918367347;0;39214;1;0,601;8740,04;10822;1390;42;0,7998;0,0302;0,0242;1
2010;198;0,001570972;4,870967742;0,016129032;39466;0,893731313;0,699;11008,44;11157;1486;45;0,8002;0,0303;0,0242;0,8937
2011;198;0,00121099;6,354166667;0,020833333;39637;0,893710422;0,699;12582,54;11503;1544;46;0,8;0,0298;0,0238;0,8937
2012;198;0,00055275;4,5;0,045454545;39801;0,893972513;0,699;13873,4;11819;1553;47;0,8001;0,0303;0,0242;0,894
2013;198;0,000412812;3,529411765;0;41181;0,898715427;0,699;15734,38;12214;1593;48;0,8001;0,0301;0,0241;0,8987
2014;198;0,000555891;3,434782609;0;41375;0,898924471;0,699;16692,07;12498;1464;44;0,8;0,0301;0,024;0,8989
2008;199;0,000485312;2,705882353;0;35029;0,866596249;0,686;72331,46;8878;1101,94;1060,52;0,7064;0,9624;0,6799;0,8666
2009;199;0,000140944;5,2;0;35475;0,89068358;0,686;46864,97;9285;1116,52;964,46;0,7163;0,8638;0,6188;0,8907
2010;199;0,000567086;3,35;0;35268;0,896251559;0,764;58073,41;9907;1221,03;630,69;0,7253;0,5165;0,3747;0,8963
2011;199;0,000505008;4,055555556;0;35643;0,896248913;0,764;70325,59;10344;1284;723,45;0,7269;0,5634;0,4096;0,8962
2012;199;0,000222185;4,875;0,25;36006;0,896239516;0,764;79036,22;10990;1334,93;494,48;0,7301;0,3704;0,2704;0,8962
2013;199;0,000133362;4;0,2;37492;0,896244532;0,764;78450,08;11443;1388,04;475,04;0,7343;0,3422;0,2513;0,8962
2014;199;0,000184804;7,857142857;0;37878;0,896245842;0,764;82185,95;11844;1355,56;962,15;0,7373;0,7098;0,5233;0,8962
2008;200;0,003553221;2,660869565;0,017391304;32365;0,679221381;0,652;9644,6;6176;812;0;0,6925;0;0;0,6792
2009;200;0,002512332;2,426829268;0,012195122;32639;0;0,652;10493,77;;;;;;;
2010;200;0,002597567;2,219512195;0,024390244;31568;1;0,722;12620,15;8258;1092,33;0;0,8;0;0;1
2011;200;0,001670133;2,603773585;0,037735849;31734;0,994769017;0,722;14957,8;8014;1148,1;0;0,6008;0;0;0,9948
2012;200;0,003605807;2,243478261;0,026086957;31893;0,990185934;0,722;15255,09;8253;1229,83;0;0,7967;0;0;0,9902
2013;200;0,002088947;2,68115942;0;33031;0,990191033;0,722;15190,25;8409;1301,16;0;0,788;0;0;0,9902
2014;200;0,003462395;1,8;0,008695652;33214;0,990184862;0,722;15453,33;8729;1291,22;0;0,7944;0;0;0,9902
2008;201;0,000548729;4,552631579;0,078947368;69251;0,784133081;0,64;36922,03;15145;7855,9;0;0,8001;0;0;0,7841
2009;201;0,000388517;4,518518519;0;69495;0,781379955;0,64;35868,58;9770;9047;0;0,8571;0;0;0,7814
2010;201;0,000654515;4,456521739;0,02173913;70281;0,667989926;0,741;52883,39;19249;9121;31,53;1;0,0035;0,0041;0,668
2011;201;0,000424995;4,3;0;70589;0,665075295;0,741;77705,59;23165;6653,3;31,53;0,82;0,0047;0,0039;0,6651
2012;201;0,000663036;3,914893617;0,021276596;70886;0,662288745;0,741;80103,69;23312;4664,34;35,33;0,5599;0,0076;0,0042;0,6623
2013;201;0,000368103;4,333333333;0;73349;0,642462747;0,741;91668,03;24087;4824,21;36,02;0,5392;0,0075;0,004;0,6425
2014;201;0,00027137;3,95;0;73700;0,642333786;0,741;79116,61;22096;4912,38;36,87;0,543;0,0075;0,0041;0,6423
2008;202;0,013902205;2,478927203;0,003831418;18774;0;0,442;3459,52;;;;;;;
2009;202;0,007199195;2,860294118;0,014705882;18891;0;0,442;3779,25;;;;;;;
2010;202;0,014748793;2,841726619;0,007194245;18849;0,55705873;0,596;5039,04;2763;;;;;;0,5571
2011;202;0,005381166;3,117647059;0;18955;0,611184384;0,596;4652,98;2763;600;600;1;1;1;0,6112
2012;202;0,005509786;3,057142857;0,028571429;19057;0;0,596;6124,06;;;;;;;
2013;202;0,0074453;3,040816327;0,040816327;19744;0,586760535;0,596;5606,31;2763;600;600;1;1;1;0,5868
2014;202;0,007603605;3,682119205;0,026490066;19859;0;0,596;6746,38;;;;;;;
2008;203;0;0;0;8420;0;0,635;16706,68;;;;;;;
2009;203;0,00023596;4,5;0;8476;0,678386031;0,635;15052,01;2104;;;;;;0,6784
2010;203;0,000124782;3;0;8014;0,817319691;0,728;20236,57;2142;439,5;;1;;;0,8173
2011;203;0,000373552;3,666666667;0;8031;0,817457353;0,728;29852,65;2210;312,75;0;0,75;0;0;0,8175
2012;203;0,00024854;2;0;8047;0,823909532;0,728;30233,34;2280;315;0;0,7;0;0;0,8239
2013;203;0,000481522;3;0;8307;0,801733478;0,728;33977,36;2317;320;0;0,7111;0;0;0,8017
2014;203;0,000240125;4;0;8329;0,807539921;0,728;33996,83;2399;360;0;0,8411;0;0;0,8075
2008;204;0,00055234;5,043478261;0;83282;0,910688984;0,643;14333,45;23587;3152,91;0;0,7462;0;0;0,9107
2009;204;0,000759518;4,265625;0,015625;84264;0,930480395;0,643;15997,44;24445;3378,68;0;0,7608;0;0;0,9305
2010;204;0,000593718;3,8;0,04;84215;0,945187912;0,725;18718,98;25447;3504,45;0;0,7598;0;0;0,9452
2011;204;0,000693498;4,203389831;0,033898305;85076;0,945190183;0,725;20267,61;26816;3702,49;409,3;0,76;0,1105;0,084;0,9452
2012;204;0,000372492;3,96875;0;85908;0,945185547;0,725;22507,32;27611;3785,41;2771,08;0,7571;0,732;0,5542;0,9452
2013;204;0,000279586;4,2;0;89418;0,945190006;0,725;24329,45;28544;3707,1;3455,14;0,7574;0,932;0,7059;0,9452
2014;204;0,000210396;3,631578947;0;90306;0,945186366;0,725;26097,77;29679;2914,39;2835,65;0,8274;0,973;0,805;0,9452
2008;205;0,00051901;3,372093023;0,046511628;82850;0,777030779;0,613;13179,01;16823;1811,93;1237,68;0,6289;0,6831;0,4296;0,777
2009;205;0,000442796;2,72972973;0,027027027;83560;0,867843466;0,613;14672,66;18951;1911,13;1372,72;0,6654;0,7183;0,4779;0,8678
2010;205;0,00073184;3,725806452;0,032258065;84718;0,870794872;0,744;20086,97;20083;2176,38;2176,38;0,703;1;0,703;0,8708
2011;205;0,000280873;4,208333333;0,041666667;85448;0,870798614;0,744;24884,05;21090;2296,05;2296,05;0,7059;1;0,7059;0,8708
2012;205;0,000266967;3,304347826;0,043478261;86153;0,870799624;0,744;31081,58;21233;2343,84;2109,53;0,6818;0,9;0,6136;0,8708
2013;205;0,000145203;5,692307692;0;89530;0,870791913;0,744;32536,89;22428;2431,01;2387,75;0,6877;0,9822;0,6755;0,8708
2014;205;0,000177199;3,8125;0;90294;0,870799832;0,744;31669,31;23153;2478,42;2478,42;0,6958;1;0,6958;0,8708
2008;206;0,000541685;2,909090909;0;20307;0,822327276;0,635;10499,39;5189;749,03;749,03;0,8195;1;0,8195;0,8223
2009;206;0,0003916;2,75;0;20429;0,928288218;0,635;10206;5479;722;722;0,8004;1;0,8004;0,9283
2010;206;0,000740924;3,133333333;0;20245;0,844109657;0,715;13158,38;5668;776,32;776,32;0,8012;1;0,8012;0,8441
2011;206;0,000638946;6,076923077;0;20346;0,84060749;0,715;15263,35;5724;786,61;786,61;0,8191;1;0,8191;0,8406
2012;206;9,78E-05;1,5;0;20442;0,874669797;0,715;15920,04;5984;740,34;740,34;0,7652;1;0,7652;0,8747
2013;206;0,000519751;4,545454545;0,090909091;21164;0,880740881;0,715;16289,91;6110;684,77;684,77;0,6901;1;0,6901;0,8807
2014;206;0,000329009;8,142857143;0,142857143;21276;0,889264899;0,715;17383,12;6213;653,11;653,11;0,6897;1;0,6897;0,8893
2008;207;0,001014199;2,578947368;0;18734;0,724137931;0,629;15062,13;5276;661,43;0;0,8048;0;0;0,7241
2009;207;0,001114413;2,238095238;0;18844;0,699957546;0,629;14619,98;5416;250;0;0,3001;0;0;0,7
2010;207;0,001032045;2,55;0;19379;0,84013623;0,729;15978,72;5548;266;0;0,3002;0;0;0,8401
2011;207;0,000307314;3,166666667;0;19524;0,838864987;0,729;15703,41;5695;270;0;0,301;0;0;0,8389
2012;207;0,000305126;1,333333333;0;19664;0,838791701;0,729;14970,62;5861;271;0;0,3006;0;0;0,8388
2013;207;0,000244978;2,8;0;20410;0,846986771;0,729;17483,42;6071;279,97;0;0,3122;0;0;0,847
2014;207;0,000340417;3;0;20563;1;0,729;17080,4;6141;262,89;0;0,3;0;0;1
2008;208;0,002333017;2,796296296;0;23146;0;0,606;10473,19;;;;;;;
2009;208;0,003203759;2,92;0;23410;0;0,606;10086,34;;;;;;;
2010;208;0,002747862;2,870967742;0,064516129;22563;0,697159066;0,694;12826,21;4252;;0;;;0;0,6972
2011;208;0,00237561;3;0;22731;0,692006511;0,694;13776,59;4800;500;0;0,4923;0;0;0,692
2012;208;0,001572533;3,166666667;0;22893;0,687109597;0,694;15964,03;4800;500;0;0,4681;0;0;0,6871
2013;208;0;0;0;23762;0,778553994;0,694;17190,08;4950;500;0;0,4559;0;0;0,7786
2014;208;0;0;0;23940;0,871470343;0,694;18139,79;5500;500;0;0,4449;0;0;0,8715
2008;209;0,000316036;2;0;15821;0,827950193;0,641;7884,55;;588,67;0;0,8;0;0;0,828
2009;209;0,000565789;2,111111111;0;15907;0;0,641;8750,87;;;;;;;
2010;209;0,001026826;2,125;0,0625;15582;0;0,715;13755,24;;;;;;;
2011;209;0,000703415;2,363636364;0;15638;0,86328175;0,715;14886,14;4000;641,67;0;0,8052;0;0;0,8633
2012;209;0,001210808;2,421052632;0;15692;0,860310986;0,715;15470,5;4030;660;0;0,8283;0;0;0,8603
2013;209;0,00104783;2,294117647;0;16224;0,844428008;0,715;16848,82;4200;660;0;0,8283;0;0;0,8444
2014;209;0,001289134;2,238095238;0;16290;0,85592388;0,715;17617,8;4240;670;0;0,6907;0;0;0,8559
2008;210;0,001940196;2,764705882;0;8762;0;0,594;11848,69;;;;;;;
2009;210;0,003529546;2,838709677;0,032258065;8783;0;0,594;10476,69;;;;;;;
2010;210;0,004269855;2,571428571;0;8197;0,778943516;0,687;11515,2;2396;;0;;;0;0,7789
2011;210;0,005503914;2,6;0,022222222;8176;0;0,687;14302,64;;;;;;;
2012;210;0,004169221;2,323529412;0;8155;0,722501533;0,687;16156,65;2036;348,42;0;1;0;0;0,7225
2013;210;0,001909992;3,0625;0,125;8377;0,721260594;0,687;17972,73;2105;357;0;1;0;0;0,7213
2014;210;0,003467655;3;0,034482759;8363;0,736099486;0,687;16467,51;2223;366,16;0;1;0;0;0,7361
2008;211;0,001133649;3,570247934;0,024793388;106735;0,938173982;0,655;10267,03;28813;5544,88;157,32;0,8;0,0284;0,0227;0,9382
2009;211;0,001235841;4,015037594;0,007518797;107619;0,940075637;0,655;11011,7;29797;5536;2214;0,85;0,3999;0,3399;0,9401
2010;211;0,001373601;3,520547945;0,006849315;106290;0,938300875;0,756;13249,36;30921;5399;1464;0,7849;0,2712;0,2128;0,9383
2011;211;0,000981428;3,342857143;0,019047619;106987;0,937637283;0,756;15246,19;32301;5580;1790;0,789;0,3208;0,2531;0,9376
2012;211;0,001049591;3,168141593;0,008849558;107661;0,937173164;0,756;16684,78;33092;5668,41;2692,77;0,7918;0,475;0,3761;0,9372
2013;211;0,000868779;3,298969072;0,020618557;111651;0,940206536;0,756;17498,31;33940;5685,83;2930,19;0,795;0,5153;0,4097;0,9402
2014;211;0,000729524;4,085365854;0,024390244;112402;0,94020569;0,756;18722,39;35091;5500,39;3039,44;0,8;0,5526;0,4421;0,9402
2008;212;0,001581616;3,237442922;0,01369863;138466;0;0,675;11745,66;;;;;;;
2009;212;0,001759141;3,101626016;0,004065041;139841;1;0,675;12405,63;38686;2657,07;0;0,3841;0;0;1
2010;212;0,001131858;3,197452229;0;138710;0,920798789;0,765;14383,55;41657;5520,49;0;0,7754;0;0;0,9208
2011;212;0,000765111;4,028037383;0,028037383;139849;0,920800292;0,765;16745,93;42873;5661,89;0,31;0,7797;0,0001;0;0,9208
2012;212;0,000454062;4,1875;0,015625;140950;0,920801703;0,765;18840,11;44635;5793,38;0,05;0,7779;0;0;0,9208
2013;212;0,000655666;3,270833333;0,020833333;146416;0,920801005;0,765;21383,77;46251;6040,84;0;0,7806;0;0;0,9208
2014;212;0,00064357;3,305263158;0,010526316;147614;0,920800195;0,765;23834,98;48183;6147,37;0;0,7801;0;0;0,9208
2008;213;0,001020013;3,701149425;0,011494253;85293;0,901820782;0,65;13914,83;20986;2690,12;2152,09;1;0,8;0,8;0,9018
2009;213;0,000717037;4,096774194;0;86467;0,901916338;0,65;14936,58;21011;2378;1902;0,8001;0,7998;0,64;0,9019
2010;213;0,000994289;3,512195122;0;82471;0,882225267;0,729;15535;21168;2422;1937;0,7686;0,7998;0,6147;0,8822
2011;213;0,00062509;4,442307692;0;83188;0,87462134;0,729;19002,54;22944;2612;2090;0,7998;0,8002;0,6399;0,8746
2012;213;0,000584154;3,571428571;0;83882;0,874609571;0,729;20880,9;23930;2688;2150;0,8;0,7999;0,6399;0,8746
2013;213;0,000848838;4,445945946;0,013513514;87178;0,87460139;0,729;20569,96;25121;2840;2754;0,8;0,9697;0,7758;0,8746
2014;213;0,000864344;4,684210526;0;87928;0,882221818;0,729;25048,98;25503;3316;3216;0,8006;0,9698;0,7764;0,8822
2008;214;0,004506128;2,88;0;5548;0;0,595;7023,05;;;;;;;
2009;214;0,006948156;3,974358974;0;5613;1;0,595;5522,16;;;0;;;;
2010;214;0,003404577;3,444444444;0;5287;0;0,682;7583,03;;;;;;;
2011;214;0,002255639;3,666666667;0;5320;0;0,682;9429,5;;;;;;;
2012;214;0,00186846;4,1;0;5352;0;0,682;10280,7;;;;;;;
2013;214;0;0;0;5548;0,847152127;0,682;14259,78;2300;143,82;0;0,7038;0;0;0,8472
2014;214;0;0;0;5583;0,841841304;0,682;14395,31;2350;145;0;0,6909;0;0;0,8418
2008;215;0,007558725;2,964102564;0;25798;0;0,516;8080,59;;;;;;;
2009;215;0,008346154;3,175115207;0,00921659;26000;0;0,516;7212,45;;;;;;;
2010;215;0,00587273;3,214285714;0,014285714;23839;0;0,627;5725,16;;;;;;;
2011;215;0,003940143;3,478723404;0;23857;0,783166366;0,627;6946,72;4850;75,32;0;0,1028;0;0;0,7832
2012;215;0,003727905;3,797752809;0;23874;0,85817207;0,627;7945;5330;487,14;0;0,639;0;0;0,8582
2013;215;0,004347473;3,61682243;0;24612;0,881155534;0,627;8433,76;5818;530,38;0;0,6888;0;0;0,8812
2014;215;0,002637131;3,230769231;0;24648;0,881166829;0,627;9430,52;5973;521,3;451,27;0,7058;0,8657;0,611;0,8812
2008;216;0,000262651;3,333333333;0;11422;0,520661881;0,571;7159,71;1868;165,61;156,82;0,7282;0,9469;0,6895;0,5207
2009;216;8,81E-05;3;0;11351;0,532552198;0,571;7081,32;1914;170,32;169,26;0,7389;0,9938;0,7343;0,5326
2010;216;0,00026162;3,666666667;0;11467;0,485131246;0,675;6696,95;1933;180,32;180,32;0,7366;1;0,7366;0,4851
2011;216;8,75E-05;4;0;11426;0,485121652;0,675;8938,02;1955;188,44;188,44;0,7261;1;0,7261;0,4851
2012;216;0;0;0;11386;0,485157211;0,675;9500,28;2063;186,7;186,7;0,7201;1;0,7201;0,4852
2013;216;0;0;0;11683;0,485149362;0,675;8850,78;2172;192,12;192,12;0,7292;1;0,7292;0,4851
2014;216;0,000343289;3;0;11652;0,485152763;0,675;10519,69;2207;193,65;193,65;0,7333;1;0,7333;0,4852
2008;217;0,004204036;2,4;0;3568;0;0,671;18935,7;;;;;;;
2009;217;0,005298383;2,210526316;0;3586;0;0,671;19317,79;;;;;;;
2010;217;0,001146132;3;0;3490;0;0,729;15482,69;;;;;;;
2011;217;0,000571429;2,5;0;3500;0,838571429;0,729;18541,31;1184;164;148;0,9064;0,9024;0,818;0,8386
2012;217;0;0;0;3510;0,836182336;0,729;21000,13;1221;197;185;1;0,9391;0,9823;0,8362
2013;217;0;0;0;3626;0,838665196;0,729;22233,77;1276;210;198;1;0,9429;1;0,8387
2014;217;0;0;0;3638;0,835898846;0,729;21891,04;1293;220;209;1;0,95;1;0,8359
2008;218;0,00025582;3,866666667;0,066666667;58635;0,680429777;0,67;14305,34;10621;1379,81;0;0,4676;0;0;0,6804
2009;218;0,000203169;5,25;0;59064;0,685646079;0,67;14661,43;10831;1441,03;0;0,4812;0;0;0,6856
2010;218;0,000255363;4;0;58740;0,701447055;0,757;19335,87;11045;1487,76;0;0,476;0;0;0,7014
2011;218;0,000219546;5,230769231;0,076923077;59213;0,705976728;0,757;23197,76;11249;1511,24;1,89;0,4681;0,0013;0,0006;0,706
2012;218;8,38E-05;8,2;0,2;59670;0,71444612;0,757;24808,03;11511;1521,63;0,29;0,4555;0,0002;0,0001;0,7144
2013;218;3,23E-05;4,5;0;61975;0,705381202;0,757;25816,72;11698;1506,03;0;0,4504;0;0;0,7054
2014;218;4,80E-05;4,333333333;0;62473;0,710530949;0,757;25384,95;11841;1487,7;0;0,4491;0;0;0,7105
2008;219;0,001442427;4,517241379;0,068965517;20105;0;0,646;10936,42;;;;;;;
2009;219;0,001186474;4,125;0,041666667;20228;0;0,646;11803,16;;;;;;;
2010;219;0,001841987;2,567567568;0,027027027;20087;0;0,744;13704,03;;;;;;;
2011;219;0,001188648;3,083333333;0;20191;0,867663811;0,744;16571,61;5756;287,71;0;0,3283;0;0;0,8677
2012;219;0,001034891;2,333333333;0;20292;0,87305342;0,744;15604,91;5858;612,46;0;0,676;0;0;0,8731
2013;219;0,000761433;2,75;0;21013;0,876076714;0,744;16360,77;6146;608,5;0;0,6778;0;0;0,8761
2014;219;0,000757253;2,4375;0;21129;0,884944863;0,744;17404,92;6443;618,81;0;0,689;0;0;0,8849
2008;220;0,001226492;3,833333333;0;4892;0;0,513;29354,95;;;;;;;
